,Ind_ID,GENDER,Car_Owner,Property_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Age_Years,Employed_Years,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label
204,5041273,M,N,Y,0,445500.0,Commercial associate,Higher education,Separated,House / apartment,53.0,7.0,1,0,0,0,,1,Yes
205,5066627,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,,2.0,1,0,0,0,,2,Yes
206,5125399,M,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,28.0,2.0,1,0,0,0,Laborers,2,Yes
207,5067345,F,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.0,3.0,1,0,1,0,,2,Yes
208,5053711,F,Y,N,2,157500.0,Commercial associate,Incomplete higher,Married,House / apartment,35.0,4.0,1,0,0,1,,4,Yes
209,5096234,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,47.0,20.0,1,1,1,0,Medicine staff,2,Yes
210,5125158,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,33.0,5.0,1,0,0,0,Laborers,3,Yes
211,5143231,F,Y,Y,1,1575000.0,Commercial associate,Higher education,Single / not married,House / apartment,28.0,7.0,1,0,0,0,Managers,2,Yes
212,5062688,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Married,Municipal apartment,55.0,2.0,1,1,0,1,High skill tech staff,2,Yes
213,5105685,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,39.0,8.0,1,1,1,0,Private service staff,4,Yes
214,5115984,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,36.0,7.0,1,0,0,0,Managers,4,Yes
215,5085769,F,N,Y,0,,Commercial associate,Secondary / secondary special,Married,House / apartment,53.0,4.0,1,0,0,0,Cleaning staff,2,Yes
216,5065363,F,N,Y,1,216000.0,Working,Higher education,Single / not married,House / apartment,29.0,5.0,1,0,1,0,Core staff,2,Yes
217,5140074,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.0,1.0,1,0,0,0,Core staff,2,Yes
218,5067643,F,N,Y,0,171000.0,Pensioner,Higher education,Married,House / apartment,55.0,0.0,1,0,0,0,,2,Yes
219,5091963,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,52.0,4.0,1,1,0,0,Drivers,2,Yes
220,5053637,F,N,N,0,225000.0,Pensioner,Higher education,Separated,House / apartment,60.0,0.0,1,0,0,0,,1,Yes
221,5067149,M,N,N,2,225000.0,Working,Incomplete higher,Married,House / apartment,38.0,1.0,1,0,0,0,,4,Yes
222,5096424,M,Y,N,0,270000.0,Commercial associate,Higher education,Separated,House / apartment,32.0,6.0,1,0,1,0,,1,Yes
223,5046283,F,N,Y,0,67050.0,Pensioner,Higher education,Married,House / apartment,67.0,0.0,1,0,0,0,,2,Yes
224,5029348,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,30.0,1.0,1,0,0,0,Drivers,2,Yes
225,5096061,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,39.0,19.0,1,0,0,0,Medicine staff,4,Yes
226,5028917,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,47.0,5.0,1,0,0,0,Sales staff,2,Yes
227,5117778,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,39.0,4.0,1,0,0,0,HR staff,1,Yes
228,5095310,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,34.0,10.0,1,0,0,0,Core staff,2,Yes
229,5050655,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,40.0,3.0,1,1,1,0,Accountants,2,Yes
230,5033817,F,Y,N,1,292500.0,State servant,Higher education,Married,House / apartment,44.0,7.0,1,0,1,0,Core staff,3,Yes
231,5052963,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,27.0,7.0,1,0,0,0,Laborers,2,Yes
232,5113159,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,27.0,6.0,1,1,0,0,Laborers,1,Yes
233,5143235,F,Y,Y,1,1575000.0,Commercial associate,Higher education,Single / not married,House / apartment,28.0,7.0,1,0,0,0,Managers,2,Yes
234,5132800,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,51.0,4.0,1,0,0,0,Sales staff,1,Yes
235,5090549,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,42.0,7.0,1,0,0,0,,2,Yes
236,5054522,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,27.0,6.0,1,0,0,0,,3,Yes
237,5051061,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33.0,4.0,1,0,1,0,,4,Yes
238,5010707,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,43.0,14.0,1,0,1,0,Drivers,2,Yes
239,5028984,F,N,Y,0,193500.0,Working,Secondary / secondary special,Separated,House / apartment,52.0,6.0,1,1,1,1,Laborers,1,Yes
240,5028615,,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,29.0,6.0,1,0,1,0,Sales staff,1,Yes
241,5126034,F,Y,Y,0,108000.0,Working,Secondary / secondary special,Separated,House / apartment,47.0,3.0,1,0,0,1,Cleaning staff,1,Yes
242,5090470,M,N,Y,1,900000.0,Working,Secondary / secondary special,Married,House / apartment,42.0,12.0,1,0,0,0,Laborers,3,Yes
243,5021775,F,N,Y,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,40.0,4.0,1,0,0,0,Laborers,2,Yes
244,5046415,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,40.0,4.0,1,0,1,0,,2,Yes
245,5065606,M,Y,N,0,270000.0,Pensioner,Higher education,Married,House / apartment,64.0,0.0,1,0,0,0,,2,Yes
246,5117314,M,N,Y,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,46.0,5.0,1,0,0,0,Laborers,3,Yes
247,5009195,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,57.0,24.0,1,1,1,0,Accountants,2,Yes
248,5139548,F,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,37.0,17.0,1,0,1,0,Medicine staff,4,Yes
249,5096416,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,46.0,0.0,1,1,0,0,,2,Yes
250,5042286,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,30.0,3.0,1,0,0,0,Secretaries,1,Yes
251,5050729,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,23.0,1.0,1,0,0,0,,1,Yes
252,5038897,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,1,0,1,0,,2,Yes
253,5050973,F,N,N,1,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,44.0,21.0,1,0,0,0,Core staff,2,Yes
254,5044935,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,44.0,15.0,1,0,1,0,Managers,4,Yes
255,5113539,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,57.0,5.0,1,0,0,0,Laborers,2,Yes
256,5085990,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,0.0,1,0,0,0,,2,Yes
257,5033452,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,52.0,15.0,1,1,1,0,Core staff,2,Yes
258,5051240,F,Y,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64.0,0.0,1,0,0,0,,1,Yes
259,5065335,M,N,Y,0,202500.0,Commercial associate,Lower secondary,Married,Rented apartment,27.0,5.0,1,0,1,0,Sales staff,2,Yes
260,5145978,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,54.0,16.0,1,0,0,0,Secretaries,1,Yes
261,5105614,F,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,34.0,1.0,1,0,0,0,Accountants,4,Yes
262,5038845,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,47.0,4.0,1,1,1,0,Sales staff,2,Yes
263,5105556,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,54.0,12.0,1,0,0,0,Laborers,2,Yes
264,5028383,M,Y,N,0,337500.0,Working,Secondary / secondary special,Single / not married,With parents,31.0,9.0,1,0,0,0,Core staff,1,Yes
265,5009980,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,57.0,11.0,1,0,0,0,Medicine staff,2,Yes
266,5062075,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,0.0,1,0,0,0,,2,Yes
267,5009706,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,32.0,1.0,1,0,0,0,Managers,2,Yes
268,5146463,M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,27.0,5.0,1,0,0,0,,2,Yes
269,5112662,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,2.0,1,0,0,0,Managers,3,Yes
270,5096796,M,Y,Y,0,337500.0,Working,Higher education,Separated,House / apartment,36.0,2.0,1,0,0,0,Laborers,1,Yes
271,5066843,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,47.0,0.0,1,0,0,0,,2,Yes
272,5066597,F,N,N,1,360000.0,Commercial associate,Higher education,Civil marriage,House / apartment,41.0,5.0,1,0,0,0,Sales staff,3,Yes
273,5047704,F,N,Y,2,,Working,Secondary / secondary special,Single / not married,House / apartment,40.0,4.0,1,0,0,0,,3,Yes
274,5009074,F,Y,Y,1,450000.0,State servant,Higher education,Married,House / apartment,49.0,2.0,1,0,1,1,Core staff,3,Yes
275,5090954,F,N,N,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,53.0,34.0,1,0,1,1,Medicine staff,1,Yes
276,5143019,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,32.0,2.0,1,1,1,0,Laborers,2,Yes
277,5118617,F,N,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,43.0,14.0,1,0,0,0,Sales staff,1,Yes
278,5116018,F,Y,Y,0,450000.0,Pensioner,Higher education,Widow,House / apartment,61.0,0.0,1,0,1,0,,1,Yes
279,5139662,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,64.0,0.0,1,0,0,0,,2,Yes
280,5042232,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,35.0,17.0,1,1,0,0,Sales staff,1,Yes
281,5125317,M,Y,N,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.0,7.0,1,0,0,0,,2,Yes
282,5068038,F,N,N,0,112500.0,State servant,Secondary / secondary special,Married,With parents,47.0,26.0,1,0,0,0,Medicine staff,2,Yes
283,5038814,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.0,2.0,1,0,0,0,,2,Yes
284,5095356,F,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,With parents,25.0,3.0,1,0,0,0,Sales staff,1,Yes
285,5037266,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,33.0,4.0,1,0,0,0,Drivers,1,Yes
286,5052865,F,N,Y,0,94500.0,Commercial associate,Incomplete higher,Married,House / apartment,38.0,9.0,1,1,1,0,Sales staff,2,Yes
287,5096211,M,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,39.0,0.0,1,1,0,0,Low-skill Laborers,2,Yes
288,5023280,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.0,7.0,1,0,0,0,Sales staff,2,Yes
289,5132340,F,N,Y,2,198000.0,Commercial associate,Incomplete higher,Separated,House / apartment,43.0,8.0,1,0,0,0,,3,Yes
290,5136012,F,N,N,3,180000.0,Working,Higher education,Married,House / apartment,37.0,19.0,1,0,0,0,Core staff,5,Yes
291,5045917,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,47.0,6.0,1,0,0,0,Drivers,2,Yes
292,5041073,F,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,50.0,1.0,1,0,0,0,Laborers,2,Yes
293,5149660,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,33.0,8.0,1,0,0,0,Realty agents,3,Yes
294,5022756,F,N,N,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,30.0,9.0,1,0,0,0,Sales staff,2,Yes
295,5036562,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,33.0,14.0,1,1,0,0,,3,Yes
296,5117754,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,44.0,5.0,1,0,0,0,Managers,2,Yes
297,5125281,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,45.0,10.0,1,0,0,1,Sales staff,3,Yes
298,5149039,F,N,Y,2,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,30.0,10.0,1,0,0,0,Laborers,4,Yes
299,5021267,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,40.0,13.0,1,0,0,0,Laborers,3,Yes
300,5125166,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,33.0,5.0,1,0,0,0,Laborers,3,Yes
301,5125524,M,N,N,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,38.0,16.0,1,1,1,0,Core staff,4,Yes
302,5010089,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,28.0,5.0,1,0,0,0,Laborers,2,Yes
303,5126457,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,46.0,1.0,1,0,0,0,Security staff,2,Yes
304,5142763,F,N,N,0,117000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,27.0,1.0,1,0,0,0,Sales staff,1,Yes
305,5023261,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,58.0,5.0,1,0,0,0,Drivers,2,Yes
306,5090861,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,54.0,6.0,1,0,0,0,Sales staff,2,Yes
307,5146123,F,N,N,0,54000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,55.0,0.0,1,0,0,0,,1,Yes
308,5023410,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,0.0,1,0,0,0,,2,Yes
309,5010032,M,Y,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,61.0,0.0,1,0,1,0,,2,Yes
310,5118397,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,47.0,5.0,1,0,0,0,Drivers,2,Yes
311,5033628,F,N,Y,0,166500.0,State servant,Higher education,Married,House / apartment,65.0,37.0,1,0,0,0,,2,Yes
312,5069399,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,23.0,4.0,1,1,1,0,Core staff,1,Yes
313,5008889,F,N,Y,0,247500.0,Commercial associate,Higher education,Separated,Rented apartment,47.0,4.0,1,0,0,0,Core staff,1,Yes
314,5022041,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,28.0,4.0,1,0,0,1,Sales staff,2,Yes
315,5126124,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,42.0,1.0,1,1,1,0,Medicine staff,2,Yes
316,5023563,F,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,49.0,27.0,1,0,0,0,Core staff,1,Yes
317,5050853,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,26.0,4.0,1,0,0,0,High skill tech staff,1,Yes
318,5024412,M,Y,N,0,270000.0,Working,Higher education,Married,House / apartment,51.0,14.0,1,0,0,0,Managers,2,Yes
319,5090612,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,38.0,8.0,1,0,0,0,Accountants,2,Yes
320,5028274,F,Y,N,2,360000.0,Working,Incomplete higher,Married,House / apartment,35.0,6.0,1,0,0,0,Accountants,4,Yes
321,5028996,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,34.0,1.0,1,0,0,0,,2,Yes
322,5126322,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,49.0,5.0,1,1,1,0,High skill tech staff,2,Yes
323,5053610,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,56.0,10.0,1,0,0,0,,2,Yes
324,5069227,F,Y,Y,0,,Commercial associate,Secondary / secondary special,Married,House / apartment,47.0,3.0,1,0,1,0,Sales staff,2,Yes
325,5137401,F,N,N,0,157500.0,Working,Higher education,Separated,House / apartment,47.0,8.0,1,0,0,0,Medicine staff,1,Yes
326,5142812,M,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,32.0,12.0,1,1,1,0,Core staff,2,Yes
327,5053114,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,65.0,0.0,1,0,0,0,,2,Yes
328,5149027,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.0,0.0,1,0,0,0,,2,Yes
329,5145869,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,57.0,0.0,1,0,1,0,,1,Yes
330,5053354,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,50.0,0.0,1,0,0,0,Laborers,2,Yes
331,5087944,F,N,Y,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,55.0,6.0,1,1,1,0,Cleaning staff,1,Yes
332,5035688,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,45.0,23.0,1,0,0,0,Laborers,2,Yes
333,5068491,M,N,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,50.0,0.0,1,0,1,0,,3,Yes
334,5044860,F,N,Y,0,167400.0,Pensioner,Secondary / secondary special,Married,House / apartment,52.0,0.0,1,0,0,0,,2,Yes
335,5117047,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,63.0,0.0,1,0,0,0,,1,Yes
336,5022676,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,64.0,0.0,1,0,0,0,,2,Yes
337,5009739,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,40.0,12.0,1,1,1,0,Core staff,2,Yes
338,5096991,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,34.0,0.0,1,0,0,0,Core staff,3,Yes
339,5067982,M,Y,Y,0,153000.0,Working,Higher education,Separated,With parents,55.0,21.0,1,0,0,1,Managers,1,Yes
340,5135982,F,N,Y,0,423000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,37.0,9.0,1,0,0,0,Private service staff,1,Yes
341,5046362,F,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,With parents,39.0,0.0,1,1,1,0,Sales staff,2,Yes
342,5066817,F,Y,N,1,360000.0,Working,Higher education,Widow,House / apartment,45.0,11.0,1,0,0,1,Managers,2,Yes
343,5143519,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64.0,0.0,1,0,0,0,,1,Yes
344,5068888,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,64.0,13.0,1,0,0,0,Medicine staff,2,Yes
345,5150412,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,61.0,0.0,1,0,0,0,,1,Yes
346,5067924,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.0,0.0,1,0,0,0,,1,Yes
347,5056149,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,64.0,41.0,1,0,0,0,Laborers,2,Yes
348,5022308,F,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,52.0,9.0,1,0,0,0,,1,Yes
349,5068465,F,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,28.0,5.0,1,0,1,0,Private service staff,3,Yes
350,5036881,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.0,0.0,1,0,0,0,,2,Yes
351,5137033,M,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,39.0,1.0,1,0,1,0,Laborers,3,Yes
352,5148812,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,61.0,0.0,1,0,0,0,,2,Yes
353,5100220,M,Y,Y,2,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.0,17.0,1,0,0,0,Drivers,4,Yes
354,5078842,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,With parents,29.0,0.0,1,0,0,0,Private service staff,3,Yes
